상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
28402369,성모마취통증의학과의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,870,8,광주광역시 동구 학동 870-8,2.91E+11,광주광역시 동구 남문로,692,1,2.91E+24,,광주광역시 동구 남문로 692-1,501848,61463,,2,,126.928838,35.13252322
12052804,성모마취통증학과의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,870,8,광주광역시 동구 학동 870-8,2.91E+11,광주광역시 동구 남문로,692,1,2.91E+24,,광주광역시 동구 남문로 692-1,501848,61463,,2,,126.928838,35.13252322
12051332,중앙약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,872,9,광주광역시 동구 학동 872-9,2.91E+11,광주광역시 동구 남문로,694,14,2.91E+24,,광주광역시 동구 남문로 694-14,501848,61463,,1,,126.9292534,35.13264408
21352336,남도한약방,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,873,21,광주광역시 동구 학동 873-21,2.91E+11,광주광역시 동구 의재로,9,1,2.91E+24,,광주광역시 동구 의재로 9-1,501848,61459,,,,126.9289482,35.13332644
28119526,기홍석안과의원,,S,의료,S01,병원,S01B13,안과의원,Q86201,일반 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,874,4,광주광역시 동구 학동 874-4,2.91E+11,광주광역시 동구 남문로,698,,2.91E+24,,광주광역시 동구 남문로 698,501848,61463,,4,,126.928668,35.13293636
27866380,서정치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911071000,학운동,2911012200,학동,2.91E+18,1,대지,874,4,광주광역시 동구 학동 874-4,2.91E+11,광주광역시 동구 남문로,698,,2.91E+24,,광주광역시 동구 남문로 698,501848,61463,,,,126.928668,35.13293636
21261701,전남피부과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911068500,학동,2911012200,학동,2.91E+18,1,대지,876,11,광주광역시 동구 학동 876-11,2.91E+11,광주광역시 동구 남문로,699,,2.91E+24,,광주광역시 동구 남문로 699,501848,61458,,,,126.928031,35.13298481
20461101,체질건강약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,23,1,광주광역시 동구 호남동 23-1,2.91E+11,광주광역시 동구 천변우로,363,20,2.91E+24,,광주광역시 동구 천변우로 363-20,501120,61479,,12,,126.9117983,35.14815479
26326453,온누리건강약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,30,1,광주광역시 동구 호남동 30-1,2.91E+11,광주광역시 동구 중앙로,149,,2.91E+24,,광주광역시 동구 중앙로 149,501120,61479,,1,,126.9123183,35.14784397
23512740,엘리스의원피부과,,S,의료,S01,병원,S01B16,피부과,Q86201,일반 의원,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,35,3,광주광역시 동구 호남동 35-3,2.91E+11,광주광역시 동구 중앙로,157,,2.91E+24,,광주광역시 동구 중앙로 157,501120,61479,,2,,126.9130149,35.14827388
26244573,세일약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,35,3,광주광역시 동구 호남동 35-3,2.91E+11,광주광역시 동구 중앙로,157,,2.91E+24,,광주광역시 동구 중앙로 157,501120,61479,,1,,126.9130149,35.14827388
11812241,애견11번가,,S,의료,S04,수의업,S04A01,수의업-종합,M73100,수의업,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,48,1,광주광역시 동구 호남동 48-1,2.91E+11,광주광역시 동구 천변우로,383,,2.91E+24,,광주광역시 동구 천변우로 383,501120,61484,,,,126.9124528,35.14680858
21176981,동제한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,5,4,광주광역시 동구 호남동 5-4,2.91E+11,광주광역시 동구 천변우로,361,18,2.91E+24,,광주광역시 동구 천변우로 361-18,501120,61479,,1,,126.9116899,35.14888394
12596471,신세움한방병원,,S,의료,S01,병원,S01B05,한방병원,Q86104,한방 병원,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,63,1,광주광역시 동구 호남동 63-1,2.91E+11,광주광역시 동구 천변우로,393,3,2.91E+24,,광주광역시 동구 천변우로 393-3,501120,61484,,2,,126.9130523,35.14629115
12294576,중앙피부과,,S,의료,S01,병원,S01B16,피부과,Q86201,일반 의원,29,광주광역시,29110,동구,2911052500,충장동,2911011500,호남동,2.91E+18,1,대지,72,2,광주광역시 동구 호남동 72-2,2.91E+11,광주광역시 동구 중앙로160번길,10,,2.91E+24,,광주광역시 동구 중앙로160번길 10,501120,61484,,3,,126.9140665,35.14759825
21163684,박종수치과의원,,S,의료,S01,병원,S01B03,치과병원,Q86103,치과 병원,29,광주광역시,29110,동구,2911052500,충장동,2911011700,황금동,2.91E+18,1,대지,5,11,광주광역시 동구 황금동 5-11,2.91E+11,광주광역시 동구 중앙로,162,,2.91E+24,,광주광역시 동구 중앙로 162,501110,61483,,2,,126.9135527,35.14826969
21222296,오흥식피부비뇨기과,,S,의료,S01,병원,S01B12,비뇨기과,Q86201,일반 의원,29,광주광역시,29110,동구,2911052500,충장동,2911011700,황금동,2.91E+18,1,대지,5,9,광주광역시 동구 황금동 5-9,2.91E+11,광주광역시 동구 중앙로,164,,2.91E+24,,광주광역시 동구 중앙로 164,501110,61483,,2,,126.9137258,35.14846053
24487091,장춘당한약,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911052500,충장동,2911011700,황금동,2.91E+18,1,대지,79,5,광주광역시 동구 황금동 79-5,2.91E+11,광주광역시 동구 서석로,31,,2.91E+24,,광주광역시 동구 서석로 31,501110,61483,,,,126.9170143,35.14626353
12261984,장춘당한약방,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911011700,황금동,2.91E+18,1,대지,79,5,광주광역시 동구 황금동 79-5,2.91E+11,광주광역시 동구 서석로,31,,2.91E+24,,광주광역시 동구 서석로 31,501110,61483,,2,,126.9170143,35.14626353
