연번,보험구분,사업장명,사업장우편번호,사업장주소,고용보험 업종코드,고용보험 업종명,산재보험 성립일자,고용보험 성립일자,산재보험 상시근로자수,고용보험 상시근로자수,산재보험 사업구분,고용보험 사업구분,사업자등록번호,사업장관리번호,고용보험 업종코드(제11차),고용보험 업종명(제11차)
727317,0,동구영상미디어센터(동구문화관광재단),61498,광주 동구 남문로 646,85699,그 외 기타 분류 안된 교육기관,42795,42795,1,1,계속,계속,2498200163,24982001630,85699,그 외 기타 분류 안된 교육기관
804429,0,바른플란트치과의원,61464,광주 동구 남문로 663,86103,치과 병원,42737,42737,7,7,계속,계속,2931400292,29314002920,86103,치과 병원
976253,0,이마트24광주학동점,61464,광주 동구 남문로 663,47122,체인화 편의점,43191,43191,7,7,계속,계속,3431700360,34317003600,47122,체인화 편의점
773304,0,모아약국,61464,광주 동구 남문로 667,47811,의약품 및 의료용품 소매업,45141,45141,2,2,계속,계속,2752201546,27522015460,47811,의약품 및 의료용품 소매업
985098,0,학동네일,61463,광주 동구 남문로 670,96119,기타 미용업,44928,44928,1,1,계속,계속,3485600457,34856004570,96119,기타 미용업
367549,0,대왕김밥,61464,광주 동구 남문로 671,56191,김밥 및 기타 간이 음식점업,44823,44823,1,1,계속,계속,1390619930,13906199300,56191,김밥 및 기타 간이 음식점업
663635,0,명랑핫도그,61464,광주 동구 남문로 671,56199,간이음식 포장 판매 전문점,44543,44543,1,1,계속,계속,2246600505,22466005050,56199,간이음식 포장 판매 전문점
981464,0,리본(RE:BORN),61463,광주 동구 남문로 672,96112,두발 미용업,43697,43697,0,0,계속,계속,3463000524,34630005240,96112,두발 미용업
742399,0,삼풍베이커리,61463,광주 동구 남문로 674,56150,제과점업,44986,44986,1,1,계속,계속,2583501333,25835013330,56150,제과점업
958455,0,천지인한방병원,61464,광주 동구 남문로 679,86203,한의원,36708,36069,32,32,계속,계속,3330100076,33301000760,86203,한의원
694553,0,주식회사 웰종합건설,61463,광주 동구 남문로 682,41129,기타 비주거용 건물 건설업,44286,44286,39,24,일괄유기,일괄유기,2318801955,23188019556,41129,기타 비주거용 건물 건설업
789395,0,유한회사든솔,61463,광주 동구 남문로 682,56161,"피자, 햄버거, 샌드위치 및 유사 음식점업",43770,43770,11,11,계속,계속,2848101547,28481015470,56161,"피자, 햄버거, 샌드위치 및 유사 음식점업"
755713,0,예담한의원,61463,광주 동구 남문로 684,86203,한의원,45523,45523,3,3,계속,계속,2649601950,26496019500,86203,한의원
461952,0,무경지엔씨(주),61463,광주 동구 남문로 686,38110,"지정 외 폐기물 수집, 운반업",42736,42736,51,50,계속,계속,1788800581,17888005810,38110,"지정 외 폐기물 수집, 운반업"
740364,0,연세강치과의원,61463,광주 동구 남문로 686,86202,치과 의원,44693,44693,18,18,계속,계속,2571202233,25712022330,86202,치과 의원
800875,0,골프존파크 학동 유전천점,61463,광주 동구 남문로 686,91136,골프연습장 운영업,44743,44743,2,2,계속,계속,2911600873,29116008730,91136,골프연습장 운영업
990933,0,황금농부,61464,광주 동구 남문로 687,46312,"채소류, 서류 및 향신작물류 도매업",44270,44270,1,1,계속,계속,3519101337,35191013370,46312,"채소류, 서류 및 향신작물류 도매업"
458065,0,재단법인광주광역시사회서비스원 빛고을50+센터,61463,광주 동구 남문로 692,94990,그 외 기타 협회 및 단체,44431,44431,5,5,계속,계속,2888200606,17682725440,94990,그 외 기타 협회 및 단체
424636,0,국밥 참 맛있는 집 광주학동점,61463,광주 동구 남문로 694-14,56213,생맥주 전문점,43678,43678,2,2,계속,계속,1571800989,15718009890,56213,생맥주 전문점
938028,0,아마넥스학동점,61457,광주 동구 남문로 710,47419,기타 의복 소매업,43922,43922,1,1,계속,계속,3210100961,32101009610,47419,기타 의복 소매업
120165,0,현동물병원,61457,광주 동구 남문로 730,73100,수의업,43833,43833,1,1,계속,계속,1171825906,11718259060,73100,수의업
690444,0,베이커리숨,61454,광주 동구 남문로 764,56150,제과점업,42814,42814,1,1,계속,계속,2303100380,23031003800,56150,제과점업
926540,0,넘버원정형외과,61454,광주 동구 남문로 768,86102,일반 병원,44061,44061,22,22,계속,계속,3169901058,31699010580,86102,일반 병원
27550,0,봄산부인과의원,61454,광주 동구 남문로 780,86201,일반 의원,43983,43983,3,3,계속,계속,1053105250,10531052500,86201,일반 의원
655620,0,주식회사학동카모터스,61498,광주 동구 남문로622번길 1,95212,자동차 전문 수리업,44419,44419,1,1,계속,계속,2228802192,22288021920,95212,자동차 전문 수리업
413196,0,주식회사무진이앤지,61498,광주 동구 남문로622번길 11-4,72129,기타 엔지니어링 서비스업,44022,44022,3,3,계속,계속,1508102035,15081020350,72129,기타 엔지니어링 서비스업
780799,0,사회적협동조합청람(지원지역아동센터),61500,광주 동구 남문로622번길 22-3,87139,그 외 기타 거주 복지시설 운영업,44197,44197,4,4,계속,계속,2798200354,27982003540,87139,그 외 기타 거주 복지시설 운영업
444919,0,아이파크美치과,61455,광주 동구 남문로753번길 20,86202,치과 의원,42971,42971,0,0,계속,계속,1691100455,16911004550,86202,치과 의원
513274,0,애니마트 정육,61455,광주 동구 남문로753번길 20,46313,육류 도매업,43160,43160,2,2,계속,계속,2032215763,20322157630,46313,육류 도매업
925858,0,손해사정백호주식회사,61454,광주 동구 남문로754번길 2-2,66201,손해 사정업,44348,44348,1,1,계속,계속,3168602095,31686020950,66201,손해 사정업
966216,0,예닮산업,61511,광주 동구 녹동길,41129,기타 비주거용 건물 건설업,43881,43881,1,1,일괄유기,일괄유기,3375300382,33753003826,41129,기타 비주거용 건물 건설업
964649,0,주식회사라일솔라,61511,광주 동구 녹동길80번길 9-8,68129,기타 부동산 개발 및 공급업,42963,42963,1,1,계속,계속,3368100742,33681007420,68129,기타 부동산 개발 및 공급업
491752,0,동진어패럴,61470,광주 동구 독립로  268,47411,남자용 겉옷 소매업,45611,45611,1,1,계속,계속,1962101867,19621018670,47411,남자용 겉옷 소매업
999883,0,바칼 롯데백화점 광주점,61470,광주 동구 독립로  268,56111,한식 일반 음식점업,45566,45566,4,4,계속,계속,3571202514,35712025140,56111,한식 일반 음식점업
739590,0,(유)마히나,61478,광주 동구 독립로 218,68129,기타 부동산 개발 및 공급업,43571,43571,1,1,계속,계속,2568601417,25686014170,68129,기타 부동산 개발 및 공급업
417431,0,선경산업,61477,광주 동구 독립로 228,41999,건설업본사,44835,44835,5,5,계속,계속,1530302545,15303025450,41999,건설업본사
441802,0,글로리,61471,광주 동구 독립로 258,47419,기타 의복 소매업,44126,44126,1,1,계속,계속,1673400496,16734004960,47419,기타 의복 소매업
39374,0,롯데광주BF(빈폴레이디스),61470,광주 동구 독립로 268,47412,여자용 겉옷 소매업,45201,45201,1,1,계속,계속,1063150914,10631509140,47412,여자용 겉옷 소매업
107002,0,엔제리너스 롯데백화점 광주점,61470,광주 동구 독립로 268,56229,기타 비알코올 음료점업,42278,42278,7,7,계속,계속,1141914877,11419148770,56229,기타 비알코올 음료점업
419391,0,오규당롯데광주점,61470,광주 동구 독립로 268,56122,일식 음식점업,44228,44228,1,1,계속,계속,1541401467,15414014670,56122,일식 음식점업
442374,0,유한회사 더클로이 클로이키친,61470,광주 동구 독립로 268,56123,서양식 음식점업,44240,44240,3,3,계속,계속,1678501798,16785017980,56123,서양식 음식점업
445312,0,뉴발란스(주)이랜드월드,61470,광주 동구 독립로 268,47422,의복 액세서리 및 모조 장신구 소매업,44075,44075,1,1,계속,계속,1694100016,16941000160,47422,의복 액세서리 및 모조 장신구 소매업
560172,0,닥스키즈(롯데백화점),61470,광주 동구 독립로 268,47417,유아용 의류 소매업,42248,42248,1,1,계속,계속,2101068381,21010683810,47417,유아용 의류 소매업
722932,0,아찌라멘 롯데백화점 광주점,61470,광주 동구 독립로 268,56122,일식 음식점업,45302,45302,1,1,계속,계속,2470403074,24704030740,56122,일식 음식점업
723596,0,이따리아나,61470,광주 동구 독립로 268,47412,여자용 겉옷 소매업,43730,43730,1,1,계속,계속,2475100426,24751004260,47412,여자용 겉옷 소매업
978110,0,롯데광주시스템옴므김동수,61470,광주 동구 독립로 268,47411,남자용 겉옷 소매업,45078,45078,2,2,계속,계속,3442400717,34424007170,47411,남자용 겉옷 소매업
978747,0,재주당광주롯데점,61470,광주 동구 독립로 268,56111,한식 일반 음식점업,44218,44218,1,1,계속,계속,3448501605,34485016050,56111,한식 일반 음식점업
967188,0,하이온 요양병원,61470,광주 동구 독립로 276,86105,요양 병원,45908,45908,29,29,계속,계속,3379302014,33793020140,86105,요양 병원
396751,0,사랑해베이글 광주대인점,61426,광주 동구 독립로 284,56150,제과점업,45755,45755,3,3,계속,계속,1432901888,14329018880,56150,제과점업
10909,0,철물일번가,61421,광주 동구 독립로 324,47912,전자상거래 소매업,44265,44265,1,1,계속,계속,1020462348,10204623480,47912,전자상거래 소매업
451973,0,해달컴퍼니,61421,광주 동구 독립로 324,71310,광고 대행업,42342,42342,2,2,계속,계속,1732400115,17324001150,71310,광고 대행업
730000,0,투탑스 기구필라테스&PT,61421,광주 동구 독립로 324,85612,기타 스포츠 교육기관,44378,44378,2,2,계속,계속,2511601200,25116012000,85612,기타 스포츠 교육기관
112714,0,모두사랑교육,61421,광주 동구 독립로 338,85709,기타 교육지원 서비스업,43556,43556,1,1,계속,계속,1149553118,11495531180,85709,기타 교육지원 서비스업
127329,0,주식회사준팜플러스,61421,광주 동구 독립로 338,47811,의약품 및 의료용품 소매업,43991,43991,3,3,계속,계속,1188133645,11881336450,47811,의약품 및 의료용품 소매업
406545,0,(주)한우리약품,61421,광주 동구 독립로 338,47811,의약품 및 의료용품 소매업,44013,44013,3,3,계속,계속,1468601288,14686012880,47811,의약품 및 의료용품 소매업
863066,0,현대도어,61419,광주 동구 독립로 346,46613,유리 및 창호 도매업,45175,45175,1,1,계속,계속,3077800410,30778004100,46613,유리 및 창호 도매업
668786,0,메디 인 컬쳐,61419,광주 동구 독립로 352,46592,의료기기 도매업,44470,44470,1,1,계속,계속,2250826264,22508262640,46592,의료기기 도매업
796794,0,유한회사청송빌딩,61419,광주 동구 독립로 352,74211,건축물 일반 청소업,44593,44593,1,1,계속,계속,2888702346,28887023460,74211,건축물 일반 청소업
716852,0,컨템포INC,61400,광주 동구 독립로 366,47912,전자상거래 소매업,44244,44244,2,2,계속,계속,2436900389,24369003890,47912,전자상거래 소매업
657273,0,대성어패럴,61478,광주 동구 독립로226번길 12-1,14192,"근무복, 작업복 및 유사의복 제조업",43586,43586,1,1,계속,계속,2230991053,22309910530,14192,"근무복, 작업복 및 유사의복 제조업"
119968,0,로이어패럴,61477,광주 동구 독립로226번길 13-7,14192,"근무복, 작업복 및 유사의복 제조업",43983,43983,1,1,계속,계속,1171587648,11715876480,14192,"근무복, 작업복 및 유사의복 제조업"
544726,0,진식당,61477,광주 동구 독립로226번길 21,56111,한식 일반 음식점업,44214,44214,1,1,계속,계속,2073851030,20738510300,56111,한식 일반 음식점업
809238,0,제이메디컬,61477,광주 동구 독립로226번길 21,46592,의료기기 도매업,43953,43953,3,3,계속,계속,2960101761,29601017610,46592,의료기기 도매업
11191,0,컴퍼니H,61471,광주 동구 독립로264번길 12,90191,공연 기획업,44715,44715,1,1,계속,계속,1020762994,10207629940,90191,공연 기획업
508792,0,한금식당,61471,광주 동구 독립로264번길 12,56111,한식 일반 음식점업,44886,44886,1,1,계속,계속,2022167524,20221675240,56111,한식 일반 음식점업
931381,0,주식회사에스씨앤아이,61471,광주 동구 독립로264번길 12,46521,가전제품 및 부품 도매업,43573,43573,2,2,계속,계속,3178601240,31786012400,46521,가전제품 및 부품 도매업
931382,0,주식회사에스씨앤아이,61471,광주 동구 독립로264번길 12,42321,일반 통신 공사업,43678,43678,1,0,일괄유기,일괄유기,3178601240,31786012406,42321,일반 통신 공사업
974167,0,골드쉘광주동구점,61470,광주 동구 독립로264번길 15,47830,시계 및 귀금속 소매업,44621,44621,1,1,계속,계속,3420201547,34202015470,47830,시계 및 귀금속 소매업
341735,0,금탑소머리국밥,61471,광주 동구 독립로264번길 6,56111,한식 일반 음식점업,42876,42876,3,3,계속,계속,1362100508,13621005080,56111,한식 일반 음식점업
416403,0,카페허니스,61471,광주 동구 독립로264번길 6,56229,기타 비알코올 음료점업,42217,42217,1,1,계속,계속,1525200106,15252001060,56229,기타 비알코올 음료점업
874035,0,배부장찌개계림점,61400,광주 동구 독립로368번길 18,56111,한식 일반 음식점업,43503,43503,2,2,계속,계속,3092400766,30924007660,56111,한식 일반 음식점업
476176,0,세림건축사사무소,61400,광주 동구 독립로368번길 22,72111,건축설계 및 관련 서비스업,44978,44978,1,1,계속,계속,1871601724,18716017240,72111,건축설계 및 관련 서비스업
899753,0,주식회사엠에이치종합건설,61400,광주 동구 독립로368번길 22,42412,"도배, 실내장식 및 내장 목공사업",44230,44230,10,9,일괄유기,일괄유기,3128701844,31287018446,42412,"도배, 실내장식 및 내장 목공사업"
407048,0,김영주음악학원,61414,광주 동구 동계로  61,85621,음악학원,45386,45386,1,1,계속,계속,1469601744,14696017440,85621,음악학원
449837,0,건행약국,61414,광주 동구 동계로 61,47811,의약품 및 의료용품 소매업,45002,45002,2,2,계속,계속,1720202928,17202029280,47811,의약품 및 의료용품 소매업
937984,0,중앙소아청소년과의원,61414,광주 동구 동계로 61,86201,일반 의원,45001,45001,3,3,계속,계속,3209401917,32094019170,86201,일반 의원
81691,0,계림2동주민자치회,61413,광주 동구 동계로 68,94990,그 외 기타 협회 및 단체,45173,45173,1,1,계속,계속,1108287445,11082874450,94990,그 외 기타 협회 및 단체
